click,price,score,judge,rec_most,rec_more,rec_normal,rec_bad,rec_morebad,readed,reading,readup
1,59.0,8.3,62,30,18,12,1,1,73,37,653
1,39.0,7.6,389,95,172,99,18,5,461,41,1115
0,148.0,9.0,60,39,18,1,1,1,72,30,324
1,58.0,8.8,7158,3515,2749,866,21,7,8692,1433,12610
1,49.0,7.4,39,9,12,15,2,1,51,2,27
0,580.0,8.7,74,40,25,6,2,1,66,51,227
0,68.0,8.0,208,71,90,40,5,2,301,53,473
0,49.0,7.6,98,15,48,33,1,1,123,42,988
1,60.0,8.2,506,181,227,90,6,2,685,102,1992
1,52.0,9.1,1115,719,330,61,4,1,1448,350,4251
1,99.0,9.1,3270,2171,810,235,35,19,3336,875,8155
0,165.0,8.9,88,52,32,2,1,1,126,30,440
0,360.0,8.4,72,44,23,3,1,1,83,12,335
0,68.0,7.6,40,7,21,8,3,1,47,6,72
0,26.0,8.5,36,10,21,3,1,1,41,10,236
1,35.0,7.9,337,83,176,65,9,4,384,58,1328
0,450.0,8.6,96,39,44,11,1,1,145,58,795
0,59.0,8.8,57,30,21,4,1,1,65,27,1098
0,45.0,8.3,19,9,7,1,1,1,25,9,85
0,36.0,8.8,335,165,134,34,1,1,373,29,634
1,118.0,7.9,28,8,12,6,1,1,31,8,202
1,1200.0,9.6,25,18,4,1,1,1,27,11,178
1,20.0,7.8,552,144,249,148,9,2,826,20,1141
1,82.0,9.0,509,314,154,37,1,3,539,349,4906
1,39.0,7.9,533,97,300,131,3,2,689,147,2077
0,99.8,8.8,632,314,257,50,6,5,682,232,6655
0,48.0,8.6,53,17,30,4,1,1,56,11,110
0,88.0,8.2,300,119,129,48,3,1,334,36,1368
0,39.0,7.1,206,38,78,83,6,1,283,34,740
0,228.0,9.0,17,9,4,2,1,1,20,2,105
0,128.0,8.6,285,132,117,30,4,2,300,52,1350
0,45.0,7.8,4073,1018,1988,986,69,12,5290,568,4063
0,38.0,8.0,97,30,45,20,1,1,137,29,322
0,400.0,9.3,31,20,8,1,1,1,28,15,552
1,78.0,9.5,31,18,10,1,1,1,37,19,486
0,58.0,8.3,21,7,4,7,2,1,24,3,82
1,79.0,7.9,111,30,55,21,4,1,139,72,773
0,68.0,8.6,1737,810,680,224,20,3,2314,337,6061
0,48.0,8.3,642,213,302,116,10,1,868,97,2619
0,49.0,7.9,95,19,50,21,4,1,131,8,436
1,38.0,7.2,17,3,7,5,1,1,19,6,46
0,450.0,8.9,44,20,19,3,1,1,60,10,568
0,48.0,8.1,161,45,87,23,5,1,189,41,461
0,98.0,9.2,383,246,109,26,1,1,451,74,2050
1,69.8,7.5,40,9,15,11,4,1,41,13,252
0,88.0,8.9,61,39,19,1,1,1,55,18,863
0,48.0,9.1,400,228,127,42,2,1,402,345,1550
0,75.0,8.4,142,65,61,11,4,1,166,72,348
0,280.0,9.9,22,16,3,1,1,1,39,3,374
0,58.0,8.2,51,18,23,8,1,1,73,12,97
0,3.6,7.9,70,18,34,16,1,1,98,28,220
0,68.0,8.8,741,409,259,63,5,5,869,420,2861
0,45.0,7.1,156,26,62,59,7,2,177,20,143
0,108.0,7.2,34,3,16,13,1,1,38,4,53
1,12.0,8.3,266,95,133,36,1,1,318,30,543
0,68.0,5.0,163,15,18,56,37,37,191,28,236
0,39.8,8.4,45,16,21,6,1,1,50,13,84
0,48.0,7.7,80,16,38,23,2,1,97,11,182
1,116.0,8.5,16,9,3,2,1,1,21,6,92
1,16.95,7.0,14,4,3,4,2,1,15,0,32
0,180.0,9.6,92,68,17,5,1,1,134,37,878
0,69.0,7.8,22,6,8,6,1,1,22,6,27
1,148.0,7.5,26,10,9,4,2,1,30,13,125
0,68.0,8.6,88,21,45,18,3,1,82,36,558
0,49.0,9.1,15,6,6,1,1,1,14,5,213
1,36.0,8.0,123,40,59,22,1,1,146,43,749
0,88.0,8.4,433,161,203,63,5,1,656,123,1673
0,32.0,8.3,42,20,18,2,1,1,43,13,45
0,46.0,8.4,724,295,322,95,10,2,916,451,2504
1,260.0,8.0,171,53,79,35,3,1,209,47,1389
1,910.0,9.2,23,18,2,1,1,1,20,18,176
0,59.0,8.5,161,68,69,21,2,1,175,98,2222
1,79.0,9.2,540,363,138,37,1,1,616,191,2304
0,168.0,8.3,334,134,134,60,3,3,419,78,631
0,38.0,9.3,21,14,4,1,1,1,22,2,251
0,36.0,7.4,207,39,79,80,8,1,206,73,330
1,129.0,8.2,205,82,93,25,4,1,218,69,1851
0,88.0,7.5,290,55,143,77,11,4,436,97,690
0,89.0,8.8,49,30,14,3,1,1,67,17,241
1,58.0,9.3,93,50,33,8,1,1,94,40,867
1,35.0,8.7,668,349,249,58,8,4,781,337,2726
0,69.0,8.3,214,73,112,27,1,1,225,76,1145
0,59.0,8.9,66,39,23,2,1,1,66,14,293
0,28.0,7.6,281,88,116,48,13,16,346,190,1692
1,35.0,7.4,111,19,51,38,2,1,166,52,418
0,0.86,8.5,14,7,4,1,1,1,33,10,481
0,48.0,8.7,97,60,30,5,1,1,98,49,835
0,310.0,8.7,47,21,20,4,1,1,60,22,507
0,148.0,8.9,26,12,10,2,1,1,23,15,230
1,45.0,8.2,313,119,148,40,5,1,362,110,765
1,128.0,8.4,67,26,28,11,1,1,71,27,223
0,130.0,9.3,115,85,23,5,1,1,106,45,626
0,58.0,8.6,46,25,15,4,1,1,52,23,353
0,3000.0,9.3,88,54,25,7,1,1,119,42,1422
0,14.0,9.2,796,554,203,35,1,3,1039,369,2338
0,38.0,7.8,70,20,30,18,1,1,87,20,195
0,20.0,7.9,713,182,373,142,12,4,978,102,1411
1,46.0,9.2,222,138,67,15,1,1,321,47,525
0,198.0,8.7,82,40,32,8,1,1,68,63,457
0,45.0,8.9,239,130,81,26,1,1,282,68,992
0,108.0,8.4,241,107,98,34,1,1,282,187,1434
1,38.0,8.1,4203,1296,2079,778,42,8,5818,642,5166
0,42.0,8.6,43,14,22,5,1,1,44,13,296
0,79.0,6.2,25,2,8,12,2,1,32,3,28
0,60.0,7.9,81,23,34,22,1,1,107,53,375
0,39.0,8.7,966,482,364,112,5,3,1325,114,2044
1,66.0,8.3,411,156,184,65,4,2,475,137,821
0,45.0,8.0,26,4,12,8,1,1,43,7,102
0,59.8,9.1,176,109,52,13,1,1,161,93,436
0,68.0,8.7,247,115,101,29,1,1,258,63,1554
0,37.5,8.7,23,10,10,1,1,1,34,5,116
0,35.0,8.8,478,231,204,40,1,2,548,103,2750
1,9.0,8.3,699,240,331,119,7,2,881,78,2068
1,19.8,8.8,2857,1547,983,274,28,25,3827,1061,13682
0,58.0,8.1,555,163,227,132,26,7,589,139,2933
1,42.0,9.3,2005,1426,505,68,2,4,2121,772,8366
1,25.0,8.0,190,50,96,41,2,1,260,47,836
1,24.0,9.1,18,8,7,1,1,1,22,2,172
1,39.8,8.6,176,72,87,15,1,1,218,50,1070
1,34.0,9.1,1114,745,295,68,4,2,1334,387,3392
1,39.0,8.7,1221,630,443,118,17,13,1170,421,5167
1,23.0,8.6,103,32,55,14,1,1,112,35,1103
1,54.0,8.4,20,11,6,1,1,1,27,8,221
1,35.0,9.1,6446,4236,1831,348,25,6,7229,1600,17572
1,45.0,8.6,532,278,231,19,3,1,451,72,1938
0,31.0,9.3,231,164,51,12,2,2,329,75,2578
1,12.0,9.2,39752,26754,11051,1749,119,79,47253,7560,95123
1,35.0,8.4,634,222,299,107,5,1,795,239,3752
0,56.0,7.3,19,3,11,3,1,1,29,7,168
0,20.0,9.0,362,245,97,18,1,1,398,44,521
0,20.0,8.2,130,47,63,18,1,1,142,25,288
0,35.0,8.2,324,98,173,48,4,1,388,43,1260
0,78.0,7.9,425,154,164,84,9,14,460,125,1643
1,26.0,8.8,83,55,20,4,1,3,115,35,510
0,44.0,8.9,93,53,31,7,1,1,117,60,1191
1,26.0,8.9,2877,1514,1157,181,20,5,3150,277,1496
0,54.0,9.4,43,27,12,2,1,1,48,23,488
1,25.0,8.3,821,264,446,105,5,1,950,125,3735
1,11.0,8.4,55,19,27,7,1,1,65,11,433
0,35.0,8.3,365,136,171,51,2,5,458,167,2038
0,32.0,9.1,902,553,301,44,3,1,1076,200,2592
1,32.0,9.3,1502,1132,291,57,10,12,1656,194,1312
0,36.0,9.0,1290,814,382,77,11,6,1597,696,10759
0,35.0,8.2,19,7,7,3,1,1,22,4,224
0,28.0,8.7,962,480,376,86,16,4,1164,392,4343
0,64.0,8.5,13,6,4,1,1,1,16,2,84
1,489.0,9.1,78,49,23,4,1,1,74,83,2595
1,69.0,8.7,168,79,70,15,1,3,162,49,608
0,23.7,8.9,984,578,320,82,3,1,1367,263,3233
1,49.0,8.5,57,17,30,8,1,1,61,17,676
1,40.0,9.7,363,298,62,1,1,1,372,68,796
0,98.0,7.6,28,4,18,4,1,1,32,11,351
0,78.0,6.4,1708,653,446,253,78,278,1622,263,2240
0,35.0,9.2,507,354,139,12,1,1,548,175,5946
0,118.0,8.7,83,47,29,5,1,1,79,55,1065
0,55.0,8.8,126,54,58,11,2,1,140,48,1350
1,58.0,9.6,72,49,20,1,1,1,75,23,1077
1,23.0,8.6,2435,1098,1080,239,14,4,2818,454,6299
0,10.8,8.7,524,244,206,68,4,2,699,142,1405
0,27.0,9.1,117,82,27,6,1,1,124,19,256
0,9.0,8.8,39,22,12,3,1,1,55,12,843
1,12.0,8.6,1230,529,563,123,13,2,1487,267,3001
0,58.0,8.5,160,76,63,19,1,1,175,56,903
0,48.0,9.0,361,259,77,18,2,5,440,80,402
0,56.0,9.0,68,27,32,7,1,1,82,17,608
0,25.0,8.6,67879,28917,29460,8349,814,339,81944,11565,78451
0,0.78,9.0,394,314,63,11,1,5,407,110,677
1,42.0,10.0,38,29,5,2,1,1,46,18,1024
0,68.0,8.3,274,111,116,37,4,6,270,135,3843
0,15.0,7.6,446,88,228,115,10,5,596,97,2074
0,42.0,8.4,35,14,14,5,1,1,43,15,273
1,18.0,8.4,1560,615,751,181,9,4,2058,485,9338
0,25.0,8.3,416,114,229,66,5,2,472,68,779
1,158.0,9.0,18,14,1,1,1,1,18,8,521
1,49.0,8.2,102,33,53,13,2,1,116,35,1941
0,69.0,8.3,928,401,410,104,12,1,933,234,4808
0,48.0,8.7,31,19,7,3,1,1,38,11,421
0,98.0,9.5,68,48,17,1,1,1,66,35,350
0,29.5,7.8,68,20,29,17,1,1,86,32,850
0,68.0,8.8,436,213,172,45,3,3,439,228,5906
1,59.0,9.3,106,68,34,2,1,1,120,52,842
1,29.8,8.5,3500,1385,1627,437,48,3,4547,881,9129
0,600.0,9.3,107,81,22,2,1,1,103,109,2769
1,2.4,9.2,14,7,4,1,1,1,12,5,175
0,118.0,8.2,36,17,12,5,1,1,39,17,743
0,258.0,9.4,323,231,78,11,2,1,304,228,3322
1,78.0,8.4,31,14,9,6,1,1,44,11,1072
0,58.0,8.7,1348,672,540,117,10,9,1338,448,8077
0,89.0,8.3,155,73,56,21,4,1,152,54,1106
0,68.0,8.4,56,23,28,3,1,1,46,16,300
0,58.0,8.4,55,23,20,10,1,1,64,25,619
1,25.0,8.3,139,61,61,15,1,1,170,44,759
0,158.0,9.2,172,125,36,9,1,1,180,83,3377
0,11.0,8.9,312,186,102,22,1,1,348,47,610
0,58.0,9.3,35,24,7,2,1,1,37,25,776
0,98.0,9.4,184,131,41,9,2,1,169,87,1166
0,128.0,9.1,59,37,19,1,1,1,49,26,529
1,78.0,8.2,120,31,67,18,3,1,133,28,1241
0,34.0,7.2,251,141,43,22,8,37,296,40,361
0,49.0,8.6,30,21,6,1,1,1,36,10,587
0,28.0,7.6,550,138,238,143,25,6,553,314,2485
0,30.0,6.0,1545,331,425,383,134,272,1653,236,1453
1,0.39,9.4,145,108,28,4,1,4,156,34,974
0,66.0,8.6,485,200,232,47,5,1,608,179,4042
0,238.0,9.1,468,313,132,16,5,2,393,397,7530
0,56.0,8.5,152,72,67,11,1,1,166,49,667
1,42.0,9.0,285,180,92,11,1,1,309,91,2561
1,38.0,8.8,131,61,50,18,1,1,172,32,557
1,32.0,8.9,56,28,25,1,1,1,99,20,875
0,35.0,9.5,156,115,33,6,1,1,150,36,755
0,68.0,7.7,130,28,52,46,3,1,155,63,630
0,88.0,9.1,74,48,19,5,1,1,73,51,1938
1,49.8,8.9,1384,681,585,115,2,1,1507,241,8028
1,9.5,9.2,1079,775,245,42,10,7,1270,233,3944
1,150.0,9.4,12,7,2,1,1,1,12,10,502
0,21.0,9.4,88,60,24,2,1,1,106,7,182
1,40.0,9.3,7942,6499,1111,182,71,79,9442,3464,17202
0,32.0,8.7,741,345,324,68,2,2,917,127,2210
0,38.0,9.3,112,72,31,7,1,1,106,27,522
0,35.0,8.3,121,59,44,15,2,1,136,46,1027
0,68.0,9.6,204,153,44,5,1,1,205,64,965
0,23.0,8.8,440,228,179,31,1,1,524,91,1331
1,56.0,8.9,79,45,28,4,1,1,70,36,309
0,26.0,8.2,1135,399,515,179,30,12,1320,427,1906
1,9.4,8.6,4328,2100,1697,472,51,8,5390,870,11293
0,32.0,7.5,180,30,91,53,5,1,204,28,150
0,168.0,9.3,85,60,22,1,1,1,87,26,317
1,78.0,7.1,54,16,17,16,3,2,62,33,1635
0,16.0,8.1,244,100,97,41,5,1,308,35,588
0,68.0,9.2,152,104,35,9,3,1,170,101,2020
0,21.0,7.8,194,54,84,54,1,1,226,75,2287
0,68.0,8.3,38,20,12,4,1,1,45,37,1241
0,19.1,7.7,80,22,36,20,1,1,74,35,482
0,580.0,9.1,125,56,60,7,1,1,120,114,2452
0,68.0,9.2,30,20,4,4,1,1,38,25,638
0,78.0,7.2,304,42,132,116,11,3,345,125,1547
0,25.0,8.8,194,110,68,14,1,1,232,78,791
0,21.8,9.2,5733,3911,1542,258,17,5,7240,2008,26261
0,58.0,7.4,488,107,220,138,22,1,537,76,669
1,88.0,8.7,2173,1091,870,174,19,19,1916,1459,34565
1,39.0,7.4,436,97,186,124,20,9,491,150,4178
0,39.8,8.8,716,375,276,53,7,5,737,239,5877
1,22.0,8.2,150,52,66,30,1,1,240,61,1143
0,60.0,9.4,247,180,59,6,1,1,318,132,3753
0,52.0,7.2,130,20,50,48,11,1,138,29,405
0,18.0,9.8,19,13,3,1,1,1,19,13,114
0,78.0,8.4,48,21,22,2,1,2,53,19,506
0,26.0,8.7,203,98,92,11,1,1,250,44,1221
0,58.0,9.1,5962,3722,1795,363,53,29,6522,1985,18245
1,19.0,9.0,412,239,140,30,2,1,502,131,3015
0,22.95,9.2,316,189,114,11,1,1,397,132,959
0,59.0,7.8,1717,476,832,364,37,8,1884,265,8060
1,28.0,8.3,67,18,39,8,1,1,72,15,365
1,66.0,8.5,87,36,35,13,1,2,101,71,1701
1,138.0,9.5,65,46,13,4,1,1,81,30,667
1,2.1,9.1,304,217,74,11,1,1,306,131,1977
0,45.0,8.0,62,10,40,10,1,1,69,10,276
1,20.5,8.7,647,299,275,57,9,7,785,262,4736
0,36.0,8.7,36,11,20,3,1,1,44,22,627
0,48.0,8.0,86,23,44,17,1,1,91,8,306
0,34.0,8.6,51,27,17,5,1,1,64,17,326
0,130.0,9.4,138,112,20,4,1,1,147,79,1136
0,39.8,8.5,201,100,64,30,6,1,242,104,1957
0,42.0,8.3,132,39,80,11,1,1,140,25,1173
0,89.0,9.4,112,84,25,1,1,1,120,45,515
0,48.0,9.7,215,173,33,7,1,1,219,116,1710
0,78.0,8.0,49,14,24,9,1,1,51,29,730
0,58.0,9.1,137,85,48,2,1,1,157,22,853
1,116.0,9.3,72,51,18,1,1,1,67,51,2028
1,54.0,8.8,1471,780,582,97,8,4,1720,517,6561
0,35.0,7.7,149,25,81,41,1,1,195,23,802
1,32.0,9.2,57,38,14,3,1,1,58,35,764
1,56.0,7.9,1346,253,746,327,16,4,1463,204,4642
0,79.0,8.9,1447,811,520,88,13,15,1473,477,11152
1,35.0,8.4,512,177,257,72,4,2,593,129,2298
0,38.0,8.9,382,210,147,21,3,1,431,72,771
0,39.0,9.3,43,19,17,5,1,1,49,12,421
1,98.0,8.7,138,90,34,10,3,1,97,100,953
0,38.0,8.3,250,91,115,35,4,5,279,53,846
1,27.0,9.0,543,360,153,28,1,1,572,169,2844
0,25.0,9.2,898,587,269,36,5,1,2045,579,14804
1,3.75,8.6,84,42,32,6,2,2,84,22,368
0,49.0,8.6,243,106,100,33,3,1,266,71,1674
0,28.0,6.6,13,2,2,7,1,1,23,1,169
0,28.0,8.5,192,82,82,26,1,1,247,53,1738
1,45.0,8.5,30,11,12,5,1,1,32,17,424
0,85.0,7.8,117,31,62,19,4,1,136,64,3297
1,5.8,9.1,215,134,61,18,1,1,271,52,807
0,98.0,9.6,148,108,35,3,1,1,172,76,3469
1,59.0,8.3,258,89,125,39,3,2,270,101,740
1,30.0,9.0,2600,1544,855,176,18,7,3182,1048,9125
0,38.0,8.5,301,122,124,48,6,1,329,67,2148
0,78.0,8.6,928,323,497,101,3,4,887,358,21030
0,40.0,9.5,202,153,38,8,1,2,198,88,1272
0,85.0,9.0,30,16,10,2,1,1,29,20,1042
1,48.0,8.8,185,95,72,14,2,2,229,79,1315
0,0.67,8.9,470,260,167,38,3,2,635,109,1881
1,21.8,8.0,210,60,96,51,2,1,323,85,1407
1,68.0,7.6,328,74,151,94,8,1,361,123,1741
1,21.0,8.9,9618,5305,3594,672,28,19,12286,1240,11536
0,26.0,9.1,782,497,218,61,3,3,1064,331,4230
1,59.0,9.2,179,106,64,7,1,1,172,60,523
0,22.0,7.1,21,1,9,9,1,1,31,6,66
1,39.0,8.8,654,333,251,64,5,1,680,319,5183
1,19.0,8.5,447,164,230,51,1,1,610,63,1702
0,17.0,8.3,115,35,59,19,1,1,139,38,336
0,22.0,9.2,2164,1487,531,123,13,10,2579,766,6952
0,42.5,8.5,200,77,94,25,1,3,236,60,927
1,23.8,8.6,801,350,334,105,7,5,1094,202,2941
0,69.0,7.6,26,6,8,10,1,1,25,12,140
0,38.0,8.5,41,17,17,5,1,1,50,4,362
1,38.0,8.6,635,274,284,75,1,1,876,159,2385
1,39.5,8.3,966,367,447,143,7,2,1106,143,2697
0,78.0,8.5,88,42,26,16,3,1,98,28,685
1,39.8,8.4,203,83,96,19,3,2,224,72,1264
0,168.0,9.3,42,27,11,2,1,1,48,20,647
1,58.0,8.7,3816,1813,1527,435,34,7,5495,331,10315
1,48.0,8.3,172,48,99,23,1,1,186,70,361
0,58.0,8.7,322,161,135,22,3,1,421,155,3259
0,45.0,8.3,266,92,127,41,5,1,308,58,1370
0,28.0,7.4,545,76,259,197,10,3,706,146,1981
1,58.0,8.4,415,158,195,56,4,2,490,115,3718
0,40.0,7.9,67,15,34,16,1,1,95,12,323
1,499.0,8.9,138,81,46,9,1,1,163,11,428
0,26.0,8.8,665,321,274,66,2,2,947,218,3076
1,48.0,8.3,22,8,6,6,1,1,24,5,48
0,350.0,8.4,163,62,73,26,1,1,210,54,1574
0,28.0,7.7,220,36,118,62,3,1,346,49,1122
1,42.0,8.1,36,14,17,3,1,1,38,15,246
1,25.0,7.4,2145,289,946,826,83,1,2719,236,1565
1,88.0,8.9,3561,1909,1457,178,14,3,3766,802,21992
0,24.95,9.1,157,99,44,12,1,1,146,86,2029
1,58.0,8.3,550,190,264,88,7,1,600,80,2125
0,78.0,9.4,242,183,48,9,1,1,276,152,6368
1,128.0,8.2,103,35,42,24,1,1,111,36,1257
1,379.0,8.8,46,21,21,2,1,1,75,13,92
0,56.0,8.3,826,221,519,75,8,3,871,148,6912
0,39.0,8.0,171,71,68,29,1,2,180,14,551
0,60.0,8.3,178,66,66,38,6,2,248,112,1790
1,26.0,8.2,440,139,231,67,2,1,575,50,891
0,38.0,7.4,239,29,111,87,11,1,304,60,1292
0,33.0,9.3,184,141,36,3,2,2,216,144,1973
0,68.0,8.6,98,49,38,9,1,1,105,31,1246
0,45.0,7.1,216,22,77,102,12,3,245,37,242
0,29.8,8.0,92,30,50,10,1,1,106,10,221
0,36.0,6.7,11,1,3,3,3,1,14,1,21
0,35.0,8.8,463,230,186,44,2,1,723,135,2293
1,49.8,9.2,175,103,56,14,1,1,176,64,2092
0,45.0,7.2,79,16,32,28,2,1,86,13,64
1,16.8,7.8,643,138,336,158,10,1,1102,136,1408
0,15.0,8.5,221,101,81,36,2,1,332,74,1281
0,38.0,7.9,186,46,84,49,6,1,218,56,2041
0,48.0,8.3,201,79,87,28,3,4,250,105,2947
1,18.0,6.5,422,30,120,208,51,13,532,16,213
0,550.0,8.7,175,95,60,15,4,1,161,87,1981
0,37.0,8.0,64,8,39,15,1,1,85,25,434
0,88.0,7.7,107,34,40,26,6,1,112,44,935
0,168.0,9.5,75,59,13,1,1,1,88,18,883
0,68.0,7.3,38,3,14,18,2,1,45,14,219
1,42.0,8.3,60,22,27,9,1,1,60,11,184
1,36.0,7.7,716,143,352,207,13,1,854,195,4582
0,118.0,8.5,447,193,181,63,7,3,450,186,4691
0,38.0,8.0,129,30,66,30,2,1,189,40,598
0,45.0,8.5,184,86,79,17,1,1,211,25,431
0,40.0,8.0,16,3,10,1,1,1,16,4,65
1,49.8,8.1,157,51,78,26,1,1,177,34,1179
1,38.0,6.9,136,20,53,56,6,1,162,22,287
0,35.0,7.1,43,10,14,16,2,1,65,21,123
0,28.0,6.5,346,32,93,176,28,17,513,27,193
1,66.0,9.0,181,119,46,13,1,2,187,109,1397
1,35.0,7.9,1477,347,749,344,33,4,1734,411,4139
1,32.0,6.8,198,29,69,76,20,4,251,51,1105
0,130.0,7.8,22,8,8,4,1,1,21,5,158
0,65.0,9.5,136,115,17,2,1,1,132,21,250
0,38.0,7.7,231,65,95,61,8,2,251,23,235
0,250.0,8.7,101,36,51,12,1,1,180,21,2192
0,25.0,8.0,4680,1342,2189,1029,88,32,6584,1190,17925
0,29.0,8.6,7063,3073,3327,635,21,7,7998,151,7848
0,36.0,8.2,603,207,293,89,7,7,759,172,1881
0,39.8,8.4,79,28,36,13,1,1,82,15,449
0,69.0,8.6,869,384,371,102,11,1,945,225,6293
1,28.0,7.7,35671,8311,15054,10737,1248,321,49086,1553,12970
0,100.0,9.3,214,141,57,14,1,1,237,29,1734
1,45.0,8.0,964,279,477,185,20,3,1205,333,2670
1,48.0,7.6,128,46,65,13,3,1,130,9,141
0,38.0,8.3,94,28,51,11,3,1,132,42,1123
0,198.0,8.0,95,34,34,23,3,1,126,15,384
0,39.0,8.8,1059,527,429,92,8,3,1404,530,5330
0,60.0,8.9,20,11,6,1,1,1,24,4,177
0,48.0,7.9,50,14,17,17,1,1,65,16,284
0,68.0,8.2,350,140,146,59,3,2,385,156,1812
0,78.0,8.8,34,21,7,4,1,1,37,16,436
0,28.0,8.8,54623,26493,22396,5407,273,54,67562,6613,77290
0,38.0,8.2,143,50,71,18,3,1,143,26,391
0,148.0,7.8,86,17,43,21,4,1,97,23,538
0,99.0,8.9,222,132,65,14,4,7,242,25,113
0,99.8,8.5,13,7,2,2,1,1,9,8,358
0,51.95,9.2,34,19,12,1,1,1,37,26,267
0,39.8,7.4,340,59,172,97,8,4,456,187,1917
0,45.0,7.9,142,52,57,27,5,1,136,28,260
0,40.0,8.4,107,37,51,17,1,1,141,8,186
1,48.0,8.2,1144,409,539,176,17,3,1229,366,6822
0,300.0,8.1,214,59,107,44,3,1,303,42,1218
1,55.0,7.5,156,29,75,49,2,1,192,54,617
0,40.0,9.5,102,84,11,5,1,1,120,10,105
1,21.0,7.2,708,75,289,306,34,4,910,66,798
0,88.0,8.5,350,157,146,42,3,2,281,272,6886
1,45.0,9.0,483,272,175,34,1,1,548,219,5920
0,98.0,7.1,90,22,34,29,3,2,100,8,54
1,128.0,9.2,115,80,20,6,3,6,114,89,1687
0,36.0,8.4,296,130,122,40,3,1,302,25,200
0,88.0,8.6,204,101,72,27,3,1,227,130,2070
0,25.0,8.3,323,129,139,52,2,1,490,74,1452
0,23.0,8.2,127,45,62,18,1,1,180,35,697
1,49.0,8.9,5137,2718,2127,277,10,5,5521,766,7125
1,460.0,8.1,35,12,17,4,1,1,29,23,248
1,68.0,9.0,77,43,27,4,2,1,90,14,309
0,45.0,9.1,716,440,233,40,2,1,871,333,5543
0,35.0,9.1,322,195,107,18,1,1,395,72,878
0,39.8,8.0,205,43,106,52,3,1,262,23,197
0,35.0,8.1,635,164,335,122,13,1,1103,144,1851
1,88.0,8.3,191,82,76,30,1,2,207,116,2109
0,10.0,9.3,45,23,19,1,1,1,61,21,491
1,89.0,7.5,33,7,9,15,1,1,47,8,163
0,118.0,8.8,26,15,8,1,1,1,29,23,558
0,198.0,9.4,1738,1260,419,55,3,1,1551,1145,10415
0,52.0,8.2,140,38,86,13,2,1,180,35,295
1,39.0,7.8,303,74,138,78,11,2,397,59,506
0,75.0,8.8,535,254,237,40,3,1,628,110,1752
1,16.0,7.0,30,4,12,12,1,1,37,2,24
0,17.0,7.6,972,236,428,274,29,5,1423,92,1376
1,35.0,8.4,173,73,85,13,1,1,203,93,1323
0,56.0,7.4,901,135,433,284,40,9,1095,85,1230
1,26.0,7.2,1036,120,497,373,40,6,1301,120,780
1,39.8,8.4,1363,571,601,174,12,5,1462,183,1505
1,32.8,6.3,34,5,5,22,1,1,40,6,43
1,58.0,8.3,1200,436,574,162,18,10,1187,474,4102
0,55.0,7.9,77,16,49,10,1,1,99,27,567
0,29.8,8.2,511,155,268,79,6,3,596,61,1288
1,39.8,7.6,178,93,53,24,5,3,166,12,189
0,18.0,6.6,2055,185,602,1005,218,45,2810,181,739
0,35.0,9.1,32,20,9,1,1,1,40,16,506
0,39.0,7.6,194,49,79,57,8,1,201,36,413
0,19.8,7.4,757,108,338,281,25,5,969,133,1930
0,112.0,8.8,24,11,10,1,1,1,23,7,130
1,38.0,8.2,9281,2989,4651,1568,64,9,12064,1323,14566
0,49.8,7.7,762,183,373,180,20,6,917,117,2013
1,57.0,8.2,90,40,29,16,3,2,88,26,312
0,38.0,9.1,492,331,137,21,1,2,472,114,2450
1,35.0,8.3,1532,524,764,222,15,7,1886,438,4739
0,45.0,7.1,85,16,36,30,2,1,93,10,592
0,157.0,8.5,30,8,18,2,1,1,40,12,554
0,99.95,9.7,214,190,20,2,1,1,260,28,1038
0,69.0,7.5,25,8,11,4,1,1,21,10,130
0,36.0,8.6,740,322,342,70,3,3,918,272,3447
0,28.0,7.5,130,34,44,42,3,7,194,43,448
1,18.0,7.2,4959,878,1882,2011,139,49,6406,166,1446
0,39.5,8.5,2593,1070,1236,267,15,5,2940,274,2732
1,25.0,8.8,11664,6212,4332,1039,70,11,13438,240,3046
0,28.0,8.8,120,61,41,16,1,1,187,68,723
0,42.8,7.4,808,165,345,259,30,9,920,113,1716
0,29.8,7.6,458,78,213,153,11,3,539,55,1350
1,398.0,9.5,318,245,63,7,2,1,390,53,4477
0,80.0,8.5,163,71,69,21,1,1,161,99,611
0,48.0,6.6,764,101,291,290,62,20,870,134,245
0,60.0,7.3,91,15,39,27,9,1,103,20,267
1,29.0,9.0,833,467,308,52,3,3,1156,227,4723
0,45.0,8.4,226,80,105,36,4,1,251,63,1203
1,68.0,8.2,773,257,372,130,13,1,807,328,7924
0,138.0,8.8,127,58,53,10,5,1,132,27,2552
0,69.0,8.4,179,61,80,34,3,1,221,57,1016
0,76.0,8.3,102,33,56,11,1,1,107,13,643
0,49.0,8.4,3726,1374,1877,454,18,3,4105,420,4132
1,28.0,7.3,82,15,39,26,1,1,91,18,199
0,59.8,8.1,783,289,362,117,11,4,822,89,829
0,48.0,7.9,139,36,63,33,6,1,186,49,1149
0,38.0,7.6,388,62,186,127,12,1,481,66,305
0,28.0,6.6,77,12,21,28,12,4,98,18,225
1,38.0,8.3,422,161,200,54,5,2,515,140,1935
1,480.0,9.5,208,152,48,6,1,1,189,137,2913
1,26.0,7.4,4919,620,2342,1840,103,14,6798,1186,11667
